first_pca,second_pca,label
2.0356199489710685,1.8729208787584568,1
0.21397321858831175,0.004708829028116747,0
-0.017706490515229014,-0.6771284804600738,2
3.117292651419049,0.3626185216676158,1
-0.25673180079290076,-0.44366647836436496,0
3.0784673924388577,-1.4434852188347802,1
2.310076325723971,0.7499015852562275,1
3.5860624384422475,-1.4103184504868653,1
2.7999027626468957,-0.7912749188209465,1
3.0823591425838988,-1.172720453801638,1
2.5674022330285005,-0.6133543303904048,1
0.3219752027790607,0.047414080130032975,0
2.123723087257404,0.20777152771469534,1
3.5972093701063805,-1.3999211783022802,1
4.401508993665418,-1.5016814054317544,1
1.5233947818463711,0.4794741061690342,1
3.044945505024149,-0.6345362458069532,1
-0.14965455971216754,0.37272355307245486,0
0.4273978950682765,0.7199416028075432,0
1.9500710461742412,0.32934700940576744,1
2.1687545279568803,-0.24415326330991222,1
-2.7376137883055436,-1.9779787637536055,0
-2.466708843996858,-1.9464945106024927,0
-1.1653961067061462,-1.2967395993546886,0
-2.22132917511353,-2.286117986331819,0
0.8005578136867136,-0.6909275501076031,1
-1.0837522827567652,-0.7248660358478569,0
-1.0705853162316024,-1.119651295256736,0
-2.389445297658822,1.3317409458597644,0
-2.394379254620554,1.3917631749679444,0
-1.2256519651387876,0.445370771411445,0
-3.533478101963856,-2.4295540564676115,0
-1.7335730543662822,0.9869556538118306,0
-3.190396026978178,-0.8263308308427899,0
-3.1868419797141594,-0.7308855614895323,0
-1.9887845775756423,0.30039187734794526,0
-1.0144675996323973,1.1449451006728126,0
-1.409841338808616,0.6896315958118322,0
-1.5642681719631895,-0.879047720068331,0
-1.7600032246736699,-1.145423711049051,0
-1.759026763743733,-1.0641822877665712,0
-1.7272018694845213,-0.8075607395670663,0
1.2270277301228065,1.8874294065600095,1
-0.5669001224889442,3.581253934252146,0
-0.09550631247819474,3.6338382748060063,0
-0.17276788532427106,3.1093368431139177,0
-1.2061598803018896,2.3504656918206743,0
-0.7731021312833114,2.7515195572642583,0
-1.5164481452007434,-0.4934634491948046,0
