first_pca,second_pca,label
-0.1221449420871848,-0.38936021594083653,0
3.1137283768321686,2.132242973880595,1
1.7009861242982283,2.1545150531704222,1
-0.2794955549470263,2.566011075468105,2
-1.8821528661782372,2.3500664773917563,2
-0.6275583526034756,2.0478750231793557,2
-2.1780420693298375,2.233340260312811,2
2.3294394501776075,1.8636970014514633,1
-2.436984524897269,2.136715399014793,2
-2.1995481786274134,0.8787472650299875,2
-0.26168963187985567,0.5797763181121306,2
2.7063728455728406,0.31506475868765826,1
2.2448977214919035,2.335545497319559,1
0.13705387306536512,2.168689112175818,2
0.2067137865024679,2.1156344390333905,2
5.269735713905518,3.24171392355807,3
-2.0997967182522936,2.3170745285622156,2
0.3881849891974265,2.0138329062710176,2
3.0045722997562403,1.8335401925068497,1
0.13690633801054947,2.0355461954399305,2
-0.1599693670162724,-0.6698249045196127,0
-1.0130834556394583,1.4672145118976176,2
3.4811448706929333,2.2122869504620923,3
-2.3130248510909066,1.6388402579375547,2
2.803233709577654,0.8003164860518293,1
-2.5935009732204497,1.5214869672909614,2
-0.14651843376452417,1.370979394212186,2
4.320745582028728,2.291591572344574,3
2.189645272769921,1.3081553893559825,1
2.2775530356290026,1.1900920325451305,1
-0.8750998042179243,1.3549518736107962,2
-0.4857920882832441,1.0092352737870227,2
1.650542255330841,1.008370467267345,1
1.5639384402570393,2.6957123768441433,3
0.3246239780967575,1.0766862954108571,2
-0.6347688008618759,1.1718988740817307,2
0.04507789221521344,0.12413535246986449,0
-2.416389113210401,0.16260482955059638,0
2.1480577164669734,-0.3614211124422448,1
-0.3924511903680759,-0.21708809321137754,0
-0.39798887602795974,-0.05086612212041803,0
-0.7977825181620533,-0.187629421115798,0
-0.3149192204174871,-0.2413202637419293,0
1.3042858429029716,-0.2710094863784222,1
3.2545826317992983,0.3843048435158636,3
-0.6917064499915929,-2.227371244803994,0
0.4167580895043426,-2.2096472503691604,0
-0.9171776291816982,-2.4084096809100872,0
0.20348069785063302,-1.5738415452900654,0
2.0754995799581297,-1.8488526263410698,1
-0.730546795571319,1.1704216968753844,2
-1.5401044257273604,1.3084989227378698,2
-2.0064703131724726,0.9768173059909185,0
0.21310020263370538,0.1429831194877092,0
2.695097230276525,-0.29192971445340415,1
-0.17443812443492784,-0.04838757169403544,0
-0.3752810557431527,-1.9492881430484372,0
-2.1831774756860107,-1.784683890592019,0
1.3680381443512004,-2.2725334049981933,1
2.6759043932023987,-2.3291772038964713,1
-0.804750878049782,-1.9500782457272468,0
2.2069559395480716,-2.2170082247320972,1
0.004460004575283089,0.4523595500565172,2
0.09819663145935704,0.9006315379951475,2
0.0745437130024011,1.3552969089035298,2
-2.346174118010517,-1.0650625416678605,0
-0.9172551518069665,-1.2610156796158787,0
-2.8945138645381716,-1.0784304985237352,0
-2.7997556775187356,-1.3764413772209556,0
-0.5762361653861854,-0.6394210969041093,0
-2.0977791980591123,-0.5061143071242995,0
2.1086336656752107,-0.8084651120766218,1
0.038088886124429885,-2.3136903160600837,0
-1.8013844158825125,-2.142738194656433,0
2.4753438839872164,-2.4648511238272217,1
-0.5365168821880183,-2.294135233424101,0
3.484803841345413,-2.59977411524823,1
-0.31180343127170806,-2.3918116839883856,0
4.331787797442133,-1.7342798630923715,3
-0.37922991536893297,-0.10436632255420342,0
-0.12517615267641272,-0.1632509609089954,0
0.120247441820123,-0.265118473868977,0
-0.6451494414572282,-0.24435557648246237,0
-0.30036941107833137,-0.46809724833834143,0
-1.3244079498788883,-0.3454725386062568,0
-0.31948694007262685,-0.6198735418122017,0
-1.960404751004072,2.172131840421131,2
2.308540414803423,1.7564763420387615,1
2.5143990888707672,1.6705310266080886,1
0.03362523667556008,1.7957582856290362,2
-0.3474585153203446,1.4750875517853883,2
-0.10245227507822315,1.737832485904581,2
3.234633531656177,2.404973053290375,3
-2.1169914790853297,2.114738349614809,2
-0.45849015290042056,1.907870829585979,2
2.442197882508254,1.6840031160032114,1
-0.16038133536966578,1.8336424966113303,2
3.630225327172756,2.5406902113030463,3
0.5105767229800104,-0.7317042420432743,0
1.1131122768536503,1.4673319280509594,3
-0.0827942658046953,0.5589389462340196,2
-2.018010569452619,0.808777459134567,2
-0.21591241620937307,0.6320100480119789,2
1.7904292762401952,0.40166837726295107,1
-0.013525020307434153,-1.4807918073200863,0
-0.08465001528903429,-1.5705346435642642,0
0.48181642138981423,-1.4564688181027714,0
-1.9323376929703253,1.2381488162676086,2
2.6315666813284198,0.7501418920206291,1
0.13894608428863747,0.9321436313044693,2
-0.35242002524165905,0.9446666547070746,2
-0.82929679334916,-1.0768387756956543,0
-0.4860110685518709,-1.2201190782517468,0
-1.8517123443452497,-1.116175221958878,0
1.5869089562539604,-1.421172449847772,1
-1.9508584939395954,1.2361964085775363,2
-0.3663152651436229,0.950193416967566,2
-2.0157874355997882,2.66147621406435,2
-0.5503318266360955,2.4507449633249885,2
0.0671993439215926,2.3643035510085837,2
2.037803005820192,2.1555731193734315,1
-2.58622465953149,0.12577067702330763,0
-0.6543088996236752,-0.016540900571505424,0
-0.6298842482323025,-0.03194490418070145,0
-0.0729650134005379,1.8369289240422992,2
0.09267968992748819,0.511340782560085,2
-0.34652624887048594,1.0764453870511361,2
-0.05470645429669891,0.1817099727123219,2
-1.6610352083139062,0.26947815096792355,0
1.89704159404868,-0.2538330893517847,1
-1.8359415059604611,0.04007728120143457,2
1.7857405219619877,-0.09797242440539664,1
-0.5131328596776762,-0.03416696110920145,2
3.1169508488455886,-0.3866043524396739,1
-0.17694108141527776,-0.13823906536887418,0
-0.4280004497879224,-1.7265210966049918,0
-0.12930905448327762,-0.0392093826310424,2
0.34812070761953534,-0.22054454484955224,0
0.6630538549297611,0.1454963846301273,1
2.2706400892701093,0.05125053809930077,1
-0.2884148173619117,1.9981915879779082,2
2.525822006408011,-0.3886238555086762,1
-2.6175029705348782,-1.1074746654877412,0
-0.5667315813856603,-1.2920284317405744,0
-2.067432756145584,-1.657653670950947,0
2.9613913521808053,-2.4392712612436713,1
-0.16572802192978192,2.023837480754586,2
1.9094451300160271,1.8127067550518838,1
-0.9555347925052232,1.9109208403958906,2
-0.7703949771202928,-0.900341036542256,0
-0.9057936045097531,-1.8014277672981298,0
-2.517307914530055,-0.43556639848664214,0
