first_pca,second_pca,label
-0.1500965479539082,-0.6331430332856982,0
3.0833792180685973,1.944396355883768,3
1.6721804991235751,1.9998911554127226,3
-0.310552828630015,2.380965615447956,1
-1.9145446262638552,2.1126233147361577,1
-0.6560686565348751,1.8774311431358164,1
-2.210486980606978,1.9933414548965311,1
2.298783184246828,1.6503937372317754,3
-2.4676365525690525,1.925067577129366,1
-2.229261515606306,0.6335628739023064,1
-0.28977213492543485,0.3573937282673306,1
2.6797954681476854,0.11178182465805764,3
2.208844439692306,2.021000891525985,3
0.10316583977352962,1.8838926977941908,1
0.17530790638079166,1.8928667593705102,1
5.236242345087719,3.0209466618513146,2
-2.1310335067258555,2.0908602579700766,1
0.3579687877845044,1.800463910893493,1
2.9755055476025345,1.6310828665565362,3
0.10649605496340817,1.8076844299006318,1
-0.18385713313688148,-0.8831022199417631,0
-1.0411690393575226,1.2629629569805552,1
3.4516541806077843,2.0177104746208756,2
-2.341546452034066,1.428702443809989,1
2.778701012472718,0.6359842990380333,3
-2.621790736251168,1.3033284166217856,1
-0.17346182172692948,1.1876581643422817,1
4.291865382038325,2.103588559346785,2
2.164721979291874,1.1516560827282771,3
2.2503548313281816,0.9794718053250648,3
-0.900982340077303,1.1732276919740623,1
-0.5116415972892301,0.8159592382878286,1
1.6267569549935907,0.8609925674273026,3
1.5315549045754977,2.4299184032266536,2
0.29768503452849937,0.8576577137168,1
-0.6592932007745618,1.0012903817676384,1
0.015710822185523617,-0.19179546873872003,0
-2.440917241016779,-0.05318696517246437,0
2.1270981864255534,-0.5219871576980044,3
-0.41615651389673375,-0.4364180243749301,0
-0.42185647971326445,-0.2687685585087205,0
-0.8187193970329021,-0.3378482577557001,0
-0.33665230210626035,-0.4201030869341769,0
1.283994776557927,-0.4224827434983792,3
3.2337609275486017,0.2596408287567805,2
-0.7091603113616859,-2.4225359361264345,0
0.397241933240608,-2.4489804471852112,0
-0.9340766838544631,-2.601872552712252,0
0.1806258749735845,-1.8493352512302919,0
2.058258205352939,-2.0159851747985393,3
-0.7536155453176738,1.007168416719803,1
-1.56513806331854,1.10675889694276,1
-2.0431736319599896,0.5186114085429857,1
0.18561462734211367,-0.16471398823023334,0
2.674560290734713,-0.4685875244107987,3
-0.19663952525961456,-0.2452711377489631,0
-0.3963432419804202,-2.216480376094249,0
-2.2036831392732887,-2.033973495732496,0
1.3521685660358833,-2.440890343906377,3
2.660022841889722,-2.5037912739914314,3
-0.8220557643803549,-2.1352244627060095,0
2.193304016533851,-2.3475521357995754,3
-0.018113852799078387,0.24457048211015503,1
0.07518815892563561,0.6981546861580339,1
0.05052857366985081,1.1509122750593495,1
-2.3661309458158435,-1.291726456074205,0
-0.935067987392804,-1.4507974355863529,0
-2.910951046665973,-1.2317438926064117,0
-2.8160821711335755,-1.5371050178160965,0
-0.5933423813405282,-0.7780006377714404,0
-2.1179030420110623,-0.7180453887936121,0
2.0905377608327007,-0.9882174308575795,3
0.019484038155344382,-2.5827222425877623,0
-1.8194671743606148,-2.3950626181533985,0
2.4618155580731824,-2.62720936280469,3
-0.5512625966826351,-2.4750506274211626,0
3.4706559426122054,-2.790340782810197,3
-0.3250106504022886,-2.5534791762558418,0
4.316448247672081,-1.9076234683506885,2
-0.3997186032601593,-0.3217329683072484,0
-0.14331020583221235,-0.32798923738996133,0
0.1030825096803956,-0.41757938718663856,0
-0.6627778016942691,-0.41414617632586537,0
-0.31531861842823367,-0.5857072262931353,0
-1.3380550087967773,-0.43728531461328285,0
-0.3341508419331332,-0.738012810934307,0
-1.9848847126339944,1.9551153622875053,1
2.2855449556696654,1.5567176384673764,3
2.494960465104293,1.5384055382565802,3
0.01318639197956704,1.6473383906622125,1
-0.3655255553205014,1.3449800729984354,1
-0.12094307581943482,1.6314521550535186,1
3.217847012216294,2.361975622805659,2
-2.138828899283254,1.9393693579719606,1
-0.4787576171647324,1.7517224667871705,1
2.425939616559946,1.605203624459968,3
-0.1788219262907715,1.7222456273898155,1
3.613858888468996,2.5045574466033065,2
0.4942898407650816,-0.9311820899611714,0
1.092547570375547,1.2849690677580992,2
-0.0987028309058423,0.42842294168117867,1
-2.034971187209386,0.6645220986301235,1
-0.23325698870453143,0.46882519029928454,1
1.7759675079040087,0.2942679282270983,3
-0.02500203002922182,-1.6085250356202387,0
-0.09290991372313089,-1.6347650956448139,0
0.4712655149984313,-1.5651842814059136,0
-1.9510786826431163,1.0635338735601725,1
2.6173280451466585,0.6535944607671998,3
0.12122820470001314,0.7626374716673926,1
-0.3668267524711442,0.8578660569192678,1
-0.8432241033783349,-1.2475451614134996,0
-0.49808073998073166,-1.3669319558178372,0
-1.8655479210739043,-1.297173605924004,0
1.5766375005301212,-1.538322313477205,3
-1.9667760991366598,1.0976797872796171,1
-0.37971913856872075,0.8527962869419412,1
-2.033942850980004,2.542956479248885,1
-0.5651092667522785,2.405645325048364,1
0.05002306576158322,2.250169567630037,1
2.0226053111475655,2.0791791686077348,3
-2.5982460082798426,0.023087864514170685,0
-0.6664394226719181,-0.13156944693646516,0
-0.6394713932382297,-0.08182823977689534,0
-0.08888881431365989,1.7278830789118227,1
0.08235698513036367,0.4586171997617544,1
-0.3580804716784913,0.9990693449742151,1
-0.06745055970631428,0.0530991093474815,1
-1.673146842534786,0.15783947362507428,1
1.8893517325473719,-0.28990680554322795,3
-1.8469236611736362,-0.07041474236522727,1
1.7777685674131403,-0.13776384110085074,3
-0.5207750836115966,-0.08156289708129329,1
3.109474072731321,-0.44264590807231374,3
-0.18496003518591939,-0.19806712338615232,1
-0.43448230502564683,-1.8313785591124316,0
-0.13783705025686419,-0.10574910798801147,1
0.34283481958707157,-0.21715812397439885,0
0.65595946557314,0.12188898320532679,3
2.263200613198545,0.012592281873099577,3
-0.296283646527706,2.0338171414211477,1
2.5189766532552946,-0.43646786697570306,3
-2.625800213565094,-1.2244021848873836,0
-0.5728751976665047,-1.370745427203529,0
-2.0732161112892395,-1.7547732535751432,0
2.9568611052283194,-2.538114726412045,3
-0.17601752289606853,2.0001055411305253,1
1.9028048047229893,1.853683276342651,3
-0.9644182854193413,1.919800816419861,1
-0.7754316531939744,-0.9660596751910846,0
-0.9070276567299639,-1.7992550883890406,0
-2.524317418853107,-0.5128069431126067,0
-0.28137538155585423,-0.744306954841598,0
2.3054478277665647,0.10096472933981782,3
0.05179357439088041,0.20627625477577477,1
0.19303941876743533,-0.10226179433464984,1
0.4728462597816396,-0.17001511188199236,1
-2.7212414032891155,1.1172282333535182,1
-1.0257446676365694,1.1738147042510587,1
-0.6897069110907218,1.446465007223624,1
1.1087530942925428,-0.2038921336978353,3
0.0024084037978063934,-1.3856540269513444,0
0.20688760701699385,-1.6535664757783013,0
-0.19098914381276402,0.3069436087601347,1
-2.4757860575695463,1.100868918049497,1
-0.10940325723659068,0.8004537435320629,1
2.6031767645541777,0.43647116716587575,3
-0.23867266991542269,0.7633781829578145,1
-3.6285603015100687,1.0044944990557503,1
-1.3952693087737051,0.35607399183854055,1
-3.088744864547252,0.5379815329320584,1
0.8578094431697108,1.6011993500644746,1
-2.238579984574058,-1.6023062447565715,0
-0.5652363760753876,-1.7164317312640258,0
-1.6832693265342789,0.1223556025031896,1
-2.641879005380948,-1.6826120329757965,0
0.4940000456549561,-2.217282312094006,0
0.027928468789136875,-2.060726872439449,0
-2.31287919956535,1.7841204477392338,1
2.7936652884787785,1.4155229064378927,3
-2.471187949992016,-0.7137129599179751,0
1.9920081048497722,-1.1176764315597536,3
-0.0029875261515896353,-1.0405436153631105,0
-0.9682476947765128,-0.7853654465962853,0
-0.8079639974823325,-1.1494000738869992,0
1.3085331151284076,2.013047794435412,2
0.49571233438901574,1.1976819411565864,1
-0.22850239885376591,-2.451734682898784,0
-0.190525652526146,-2.408435660252366,0
-0.4535600382999854,-2.165031335106803,0
2.480054693284342,0.38516828310908197,3
-2.365694517647797,0.7370209959676863,1
-1.1559609606549497,0.6564231438157241,1
-0.19078766960982935,-2.273134627630306,0
-2.1827264223964704,-2.0975945057747047,0
-0.5144602599245626,-1.649268782143064,0
1.9358743997924994,-1.0541629192201085,3
3.103386366743454,-0.3910777657299038,3
-0.5560702984803857,-1.5805513534360387,0
-0.9734234743879894,-0.7149837503914359,0
-0.09967350458295952,-2.2506762078730227,0
-2.6637485320956826,-1.961884665473508,0
-1.9733113848916215,-2.0627924277958747,0
-0.7531984794248258,-2.1428307516863505,0
3.8335104847591825,1.988637574974548,2
-2.5430942092637476,1.9337170011598268,1
-0.5660674065854291,1.488917826352283,1
-2.2028921486820803,-0.12319029444667078,0
2.2913565213122804,-0.4167845337651107,3
-3.5215639109558188,0.00545270273669373,1
2.1100192973783556,1.3623648254304903,3
-2.61221621727178,1.4296603953251916,1
-1.6008506049498104,1.2867056047190857,1
1.6926977798191452,1.1220289040520839,3
-1.119004818052542,-0.19862559094153417,0
0.8274556110876468,-0.41055947374711693,3
-0.9644959376512589,-0.2279084720162648,0
-1.659388914093918,2.296722034767627,1
2.5975536730144935,1.8979236115434135,3
2.622465223219922,0.16946868438109458,3
2.0422524729090132,1.2070381810703132,3
-0.4751564270085312,-1.029481168500317,0
1.672522927618001,-1.1918004716268131,3
-1.0596678245164397,-1.2298422513346614,0
0.5043354853751075,-1.2621716891762333,0
0.2329310204128124,0.2009519573391277,1
2.1135164687834957,0.1357754394300383,3
-0.017010808034422984,-0.6256704064758285,0
-1.2791089070090425,-0.49055532519503914,0
2.8756506033063993,-0.7878268647178075,3
-0.7532634709023546,1.5533339060697668,1
-2.3479276209578543,-1.2516159526360462,0
-0.03060815625776845,-1.5279974683084325,0
2.4258586557817705,-1.7519783473008097,3
-0.4931249051825142,-0.7278445295248868,0
1.7505638546008737,-2.3189828712152183,3
-0.9275311919670522,-0.5177807372294397,0
-0.22848823932801335,-0.5517023059755409,0
